30
12.5
15.5
15.5
15.5
16.5
14.5
15.0
15.0
20.0
17.5
16.0
19.0
13.0
13.5
16.5
15.5
14.0
15.5
15.0
15.5
13.0
11.5
19.0
14.5
16.0
17.5
17.0
16.5
10.0
18.0
17.0
16.5
14.5
11.0
15.0
17.5
15.5
15.0
15.5
14.5
15.0
12.5
13.0
16.0
15.5
14.0
15.5
19.0
16.5
12.5
16.5
15.5
11.5
16.0
16.5
16.5
12.5
17.0
16.0
19.0
16.0
17.5
12.0
15.0
16.5
17.0
12.5
16.0
13.5
19.0
18.5
16.0
15.0
15.5
18.0
17.0
15.5
15.5
16.5
13.0
19.0
15.0
15.0
15.5
17.5
18.0
16.5
14.0
18.5
15.5
15.0
15.0
16.5
20.0
14.0
17.5
15.0
14.5
14.5
