30
25
31
31
31
33
29
30
30
40
35
32
38
26
27
33
31
28
31
30
31
26
23
38
29
32
35
34
33
20
36
34
33
29
22
30
35
31
30
31
29
30
25
26
32
31
28
31
38
33
25
33
31
23
32
33
33
25
34
32
38
32
35
24
30
33
34
25
32
27
38
37
32
30
31
36
34
31
31
33
26
38
30
30
31
35
36
33
28
37
31
30
30
33
40
28
35
30
29
29
