30
29
45
23
30
25
42
31
39
40
34
34
33
22
32
43
42
39
34
29
33
15
44
38
39
34
34
31
30
42
32
32
44
33
43
22
33
27
30
50
45
27
28
40
39
33
27
39
48
47
40
39
42
34
24
34
36
21
29
31
31
32
44
41
32
46
36
35
31
28
29
36
26
26
36
21
35
26
33
40
28
24
33
32
28
46
41
32
32
38
31
45
44
36
41
33
39
32
26
32
