33
27
39
35
30
34
42
32
30
22
42
24
32
34
25
35
32
37
23
28
23
28
32
33
32
30
40
40
39
37
46
35
36
34
36
31
31
31
35
30
36
36
26
34
33
35
26
29
33
36
25
26
31
26
28
36
33
25
30
32
35
33
32
40
31
31
34
25
35
28
40
29
42
37
29
34
41
36
29
37
34
37
32
32
47
36
34
36
34
35
37
33
50
36
29
31
32
38
38
36
